s_no,sheet_name,description,rate_source,unit_rate,quantity,total_usd,status,flag,delta_pct,cg_band,charge_group,issues,tolerance,ref_rate_usd,doc_aed,gate_status,gate_score,gate_fails,supporting_docs_list,evidence_count,evidence_types,pdf_validation,demurrage_risk,gates,S/No,REV RATE,REV TOTAL,DIFFERENCE
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,160.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,160.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,"HE0425,0426,0427,0428",MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,300.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,300.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,24.51,24.51,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,8.58,8.58,0.0
2,"HE0425,0426,0427,0428",CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,20.01,20.01,0.0
1,HE0475,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-HE-0475_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\18. HVDC-ADOPT-HE-0475\\HVDC-ADOPT-HE-0475_BOE.pdf', 'doc_type': 'BOE', 'file_size': 297543}]",1,['BOE'],"{'enabled': True, 'parsed_files': 1, 'total_files': 1, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,"{'Gate-11': {'status': 'PASS', 'score': 100, 'details': 'MBL consistent: NO'}, 'Gate-12': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient container data'}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",1.0,150.0,150.0,0.0
1,HE0475,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-HE-0475_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\18. HVDC-ADOPT-HE-0475\\HVDC-ADOPT-HE-0475_BOE.pdf', 'doc_type': 'BOE', 'file_size': 297543}]",1,['BOE'],"{'enabled': True, 'parsed_files': 1, 'total_files': 1, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,"{'Gate-11': {'status': 'PASS', 'score': 100, 'details': 'MBL consistent: NO'}, 'Gate-12': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient container data'}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",1.0,150.0,150.0,0.0
1,HE0475,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-HE-0475_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\18. HVDC-ADOPT-HE-0475\\HVDC-ADOPT-HE-0475_BOE.pdf', 'doc_type': 'BOE', 'file_size': 297543}]",1,['BOE'],"{'enabled': True, 'parsed_files': 1, 'total_files': 1, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,"{'Gate-11': {'status': 'PASS', 'score': 100, 'details': 'MBL consistent: NO'}, 'Gate-12': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient container data'}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",1.0,49.01,49.01,0.0
1,HE0475,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-HE-0475_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\18. HVDC-ADOPT-HE-0475\\HVDC-ADOPT-HE-0475_BOE.pdf', 'doc_type': 'BOE', 'file_size': 297543}]",1,['BOE'],"{'enabled': True, 'parsed_files': 1, 'total_files': 1, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,"{'Gate-11': {'status': 'PASS', 'score': 100, 'details': 'MBL consistent: NO'}, 'Gate-12': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient container data'}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",1.0,150.0,150.0,0.0
1,HE0475,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-HE-0475_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\18. HVDC-ADOPT-HE-0475\\HVDC-ADOPT-HE-0475_BOE.pdf', 'doc_type': 'BOE', 'file_size': 297543}]",1,['BOE'],"{'enabled': True, 'parsed_files': 1, 'total_files': 1, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,"{'Gate-11': {'status': 'PASS', 'score': 100, 'details': 'MBL consistent: NO'}, 'Gate-12': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient container data'}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",1.0,80.0,80.0,0.0
1,HE0475,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-HE-0475_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\18. HVDC-ADOPT-HE-0475\\HVDC-ADOPT-HE-0475_BOE.pdf', 'doc_type': 'BOE', 'file_size': 297543}]",1,['BOE'],"{'enabled': True, 'parsed_files': 1, 'total_files': 1, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,"{'Gate-11': {'status': 'PASS', 'score': 100, 'details': 'MBL consistent: NO'}, 'Gate-12': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient container data'}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",1.0,150.0,150.0,0.0
1,HE0475,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-HE-0475_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\18. HVDC-ADOPT-HE-0475\\HVDC-ADOPT-HE-0475_BOE.pdf', 'doc_type': 'BOE', 'file_size': 297543}]",1,['BOE'],"{'enabled': True, 'parsed_files': 1, 'total_files': 1, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,"{'Gate-11': {'status': 'PASS', 'score': 100, 'details': 'MBL consistent: NO'}, 'Gate-12': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient container data'}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",1.0,80.0,80.0,0.0
1,HE0475,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-HE-0475_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\18. HVDC-ADOPT-HE-0475\\HVDC-ADOPT-HE-0475_BOE.pdf', 'doc_type': 'BOE', 'file_size': 297543}]",1,['BOE'],"{'enabled': True, 'parsed_files': 1, 'total_files': 1, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,"{'Gate-11': {'status': 'PASS', 'score': 100, 'details': 'MBL consistent: NO'}, 'Gate-12': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient container data'}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",1.0,150.0,150.0,0.0
1,HE0475,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-HE-0475_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\18. HVDC-ADOPT-HE-0475\\HVDC-ADOPT-HE-0475_BOE.pdf', 'doc_type': 'BOE', 'file_size': 297543}]",1,['BOE'],"{'enabled': True, 'parsed_files': 1, 'total_files': 1, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,"{'Gate-11': {'status': 'PASS', 'score': 100, 'details': 'MBL consistent: NO'}, 'Gate-12': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient container data'}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",1.0,150.0,150.0,0.0
1,HE0475,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-HE-0475_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\18. HVDC-ADOPT-HE-0475\\HVDC-ADOPT-HE-0475_BOE.pdf', 'doc_type': 'BOE', 'file_size': 297543}]",1,['BOE'],"{'enabled': True, 'parsed_files': 1, 'total_files': 1, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,"{'Gate-11': {'status': 'PASS', 'score': 100, 'details': 'MBL consistent: NO'}, 'Gate-12': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient container data'}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",1.0,150.0,150.0,0.0
1,HE0475,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-HE-0475_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\18. HVDC-ADOPT-HE-0475\\HVDC-ADOPT-HE-0475_BOE.pdf', 'doc_type': 'BOE', 'file_size': 297543}]",1,['BOE'],"{'enabled': True, 'parsed_files': 1, 'total_files': 1, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,"{'Gate-11': {'status': 'PASS', 'score': 100, 'details': 'MBL consistent: NO'}, 'Gate-12': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient container data'}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",1.0,150.0,150.0,0.0
1,HE0475,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,PASS,100.0,,"[{'file_name': 'HVDC-ADOPT-HE-0475_BOE.pdf', 'file_path': 'C:\\Users\\SAMSUNG\\Downloads\\HVDC_Invoice_Audit\\HVDC_Invoice_Audit-20251012T195441Z-1-001\\HVDC_Invoice_Audit\\01_DSV_SHPT\\Data\\DSV 202509\\SCNT Import (Sept 2025) - Supporting Documents\\18. HVDC-ADOPT-HE-0475\\HVDC-ADOPT-HE-0475_BOE.pdf', 'doc_type': 'BOE', 'file_size': 297543}]",1,['BOE'],"{'enabled': True, 'parsed_files': 1, 'total_files': 1, 'cross_doc_status': 'PASS', 'cross_doc_issues': 0, 'issues_detail': []}",,"{'Gate-11': {'status': 'PASS', 'score': 100, 'details': 'MBL consistent: NO'}, 'Gate-12': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient container data'}, 'Gate-13': {'status': 'SKIP', 'score': 100, 'details': 'Insufficient weight data'}, 'Gate-14': {'status': 'PASS', 'score': 100, 'details': 'No missing certifications or no BOE data'}}",1.0,150.0,150.0,0.0
